225.0, 193.0, 77.0, 72.0
223.0, 188.0, 77.0, 74.0
222.0, 187.0, 77.0, 73.0
219.0, 185.0, 78.0, 73.0
218.0, 183.0, 77.0, 74.0
215.0, 182.0, 78.0, 75.0
214.0, 182.0, 77.0, 74.0
212.0, 182.0, 78.0, 74.0
210.0, 182.0, 77.0, 75.0
208.0, 184.0, 77.0, 75.0
206.0, 187.0, 78.0, 73.0
204.0, 189.0, 77.0, 74.0
202.0, 191.0, 78.0, 74.0
200.0, 196.0, 77.0, 72.0
198.0, 201.0, 78.0, 72.0
196.0, 204.0, 79.0, 73.0
194.0, 210.0, 79.0, 73.0
192.0, 216.0, 79.0, 73.0
191.0, 221.0, 82.0, 75.0
192.0, 228.0, 79.0, 73.0
200.0, 231.0, 71.0, 71.0
210.0, 230.0, 79.0, 76.0
223.0, 231.0, 82.0, 77.0
236.0, 232.0, 80.0, 75.0
253.0, 231.0, 74.0, 76.0
267.0, 230.0, 79.0, 79.0
278.0, 235.0, 84.0, 74.0
294.0, 236.0, 74.0, 75.0
307.0, 238.0, 72.0, 77.0
318.0, 241.0, 80.0, 76.0
332.0, 248.0, 78.0, 73.0
346.0, 250.0, 72.0, 75.0
352.0, 257.0, 79.0, 72.0
363.0, 264.0, 85.0, 72.0
378.0, 268.0, 80.0, 73.0
391.0, 272.0, 77.0, 72.0
397.0, 280.0, 88.0, 68.0
410.0, 283.0, 78.0, 73.0
416.0, 288.0, 87.0, 70.0
424.0, 287.0, 88.0, 68.0
430.0, 282.0, 90.0, 72.0
439.0, 278.0, 85.0, 68.0
443.0, 274.0, 86.0, 70.0
449.0, 273.0, 87.0, 68.0
455.0, 270.0, 87.0, 70.0
459.0, 271.0, 83.0, 68.0
458.0, 271.0, 86.0, 69.0
461.0, 272.0, 87.0, 70.0
464.0, 273.0, 85.0, 68.0
469.0, 271.0, 83.0, 69.0
469.0, 271.0, 84.0, 67.0
472.0, 270.0, 83.0, 67.0
474.0, 268.0, 82.0, 66.0
476.0, 268.0, 81.0, 68.0
474.0, 268.0, 83.0, 67.0
475.0, 268.0, 81.0, 66.0
476.0, 269.0, 80.0, 65.0
478.0, 269.0, 79.0, 64.0
478.0, 269.0, 79.0, 65.0
478.0, 268.0, 80.0, 66.0
477.0, 268.0, 79.0, 65.0
478.0, 267.0, 79.0, 64.0
481.0, 267.0, 78.0, 64.0
481.0, 267.0, 79.0, 64.0
483.0, 266.0, 77.0, 64.0
482.0, 267.0, 77.0, 64.0
483.0, 266.0, 78.0, 65.0
482.0, 265.0, 79.0, 65.0
483.0, 264.0, 77.0, 67.0
483.0, 264.0, 77.0, 65.0
483.0, 264.0, 77.0, 64.0
480.0, 264.0, 81.0, 67.0
480.0, 264.0, 80.0, 66.0
476.0, 265.0, 84.0, 68.0
476.0, 265.0, 83.0, 67.0
476.0, 264.0, 84.0, 67.0
473.0, 265.0, 85.0, 68.0
475.0, 265.0, 84.0, 67.0
475.0, 265.0, 83.0, 66.0
475.0, 266.0, 85.0, 68.0
478.0, 267.0, 87.0, 68.0
479.0, 267.0, 85.0, 68.0
478.0, 267.0, 85.0, 67.0
480.0, 269.0, 83.0, 68.0
481.0, 268.0, 83.0, 67.0
482.0, 269.0, 84.0, 69.0
485.0, 268.0, 80.0, 67.0
483.0, 268.0, 82.0, 68.0
482.0, 269.0, 83.0, 69.0
485.0, 268.0, 81.0, 68.0
483.0, 267.0, 79.0, 67.0
483.0, 266.0, 80.0, 68.0
482.0, 266.0, 80.0, 68.0
483.0, 263.0, 79.0, 67.0
483.0, 263.0, 79.0, 68.0
484.0, 263.0, 79.0, 68.0
486.0, 263.0, 79.0, 69.0
488.0, 263.0, 78.0, 68.0
491.0, 263.0, 78.0, 69.0
490.0, 264.0, 78.0, 68.0
491.0, 263.0, 79.0, 70.0
494.0, 262.0, 77.0, 69.0
495.0, 263.0, 76.0, 69.0
498.0, 262.0, 76.0, 69.0
498.0, 262.0, 75.0, 69.0
499.0, 262.0, 76.0, 70.0
501.0, 262.0, 74.0, 71.0
501.0, 262.0, 74.0, 70.0
502.0, 259.0, 74.0, 70.0
503.0, 257.0, 72.0, 69.0
502.0, 257.0, 73.0, 70.0
503.0, 256.0, 72.0, 69.0
502.0, 255.0, 72.0, 70.0
503.0, 256.0, 72.0, 68.0
501.0, 255.0, 74.0, 70.0
501.0, 256.0, 74.0, 69.0
501.0, 256.0, 73.0, 69.0
499.0, 257.0, 73.0, 71.0
498.0, 260.0, 74.0, 70.0
498.0, 262.0, 73.0, 69.0
500.0, 263.0, 74.0, 69.0
497.0, 265.0, 75.0, 69.0
496.0, 268.0, 74.0, 70.0
495.0, 270.0, 75.0, 70.0
493.0, 271.0, 77.0, 70.0
493.0, 273.0, 78.0, 70.0
492.0, 274.0, 77.0, 69.0
491.0, 275.0, 78.0, 70.0
