404.0, 24.0, 180.0, 449.0
406.0, 30.0, 185.0, 440.0
418.0, 35.0, 185.0, 430.0
424.0, 27.0, 193.0, 435.0
425.0, 26.0, 196.0, 442.0
415.0, 10.0, 188.0, 470.0
430.0, 0.0, 210.0, 472.0
435.0, 1.0, 211.0, 469.0
445.0, 32.0, 189.0, 471.0
446.0, 8.0, 218.0, 463.0
448.0, 7.0, 218.0, 463.0
450.0, 17.0, 223.0, 461.0
454.0, 14.0, 221.0, 461.0
501.0, 19.0, 228.0, 449.0
487.0, 19.0, 229.0, 458.0
492.0, 17.0, 235.0, 461.0
473.0, 15.0, 235.0, 468.0
476.0, 22.0, 233.0, 464.0
474.0, 21.0, 237.0, 467.0
474.0, 19.0, 246.0, 474.0
475.0, 9.0, 248.0, 476.0
498.0, 0.0, 244.0, 482.0
492.0, 0.0, 240.0, 484.0
493.0, 0.0, 237.0, 476.0
498.0, 0.0, 237.0, 480.0
501.0, 0.0, 229.0, 473.0
514.0, 0.0, 242.0, 487.0
515.0, 0.0, 241.0, 480.0
512.0, 0.0, 235.0, 473.0
503.0, 0.0, 224.0, 462.0
499.0, 0.0, 228.0, 476.0
489.0, 0.0, 229.0, 498.0
476.0, 0.0, 224.0, 495.0
468.0, 0.0, 234.0, 506.0
455.0, 0.0, 249.0, 510.0
443.0, 0.0, 244.0, 515.0
438.0, 0.0, 234.0, 511.0
432.0, 0.0, 232.0, 517.0
431.0, 0.0, 226.0, 511.0
429.0, 0.0, 217.0, 502.0
429.0, 0.0, 213.0, 500.0
419.0, 0.0, 213.0, 504.0
410.0, 0.0, 220.0, 513.0
407.0, 0.0, 220.0, 510.0
409.0, 0.0, 221.0, 513.0
409.0, 0.0, 208.0, 494.0
400.0, 0.0, 207.0, 504.0
402.0, 0.0, 216.0, 510.0
407.0, 0.0, 211.0, 490.0
414.0, 0.0, 211.0, 496.0
410.0, 0.0, 212.0, 495.0
410.0, 0.0, 215.0, 505.0
409.0, 0.0, 213.0, 503.0
408.0, 0.0, 218.0, 502.0
420.0, 0.0, 223.0, 506.0
436.0, 0.0, 211.0, 500.0
445.0, 3.0, 216.0, 501.0
457.0, 1.0, 214.0, 512.0
453.0, 11.0, 192.0, 484.0
451.0, 16.0, 187.0, 493.0
450.0, 16.0, 187.0, 495.0
451.0, 20.0, 186.0, 478.0
453.0, 20.0, 187.0, 488.0
452.0, 20.0, 187.0, 485.0
451.0, 19.0, 186.0, 487.0
448.0, 19.0, 188.0, 490.0
451.0, 18.0, 187.0, 494.0
448.0, 20.0, 190.0, 486.0
452.0, 21.0, 186.0, 486.0
448.0, 17.0, 192.0, 489.0
449.0, 19.0, 187.0, 477.0
449.0, 18.0, 187.0, 476.0
452.0, 21.0, 184.0, 473.0
454.0, 21.0, 185.0, 483.0
450.0, 16.0, 190.0, 495.0
451.0, 19.0, 186.0, 486.0
451.0, 19.0, 189.0, 491.0
454.0, 15.0, 184.0, 495.0
454.0, 17.0, 185.0, 493.0
451.0, 15.0, 190.0, 494.0
451.0, 16.0, 187.0, 488.0
451.0, 22.0, 181.0, 468.0
446.0, 20.0, 185.0, 466.0
446.0, 22.0, 186.0, 466.0
444.0, 19.0, 185.0, 470.0
443.0, 23.0, 183.0, 467.0
441.0, 20.0, 182.0, 471.0
440.0, 24.0, 178.0, 469.0
435.0, 22.0, 180.0, 470.0
429.0, 23.0, 181.0, 472.0
425.0, 23.0, 182.0, 472.0
408.0, 21.0, 185.0, 473.0
408.0, 23.0, 185.0, 476.0
406.0, 21.0, 183.0, 484.0
397.0, 16.0, 186.0, 484.0
400.0, 20.0, 186.0, 489.0
393.0, 17.0, 188.0, 486.0
394.0, 15.0, 185.0, 489.0
388.0, 20.0, 190.0, 483.0
390.0, 18.0, 189.0, 488.0
386.0, 16.0, 191.0, 490.0
391.0, 10.0, 186.0, 490.0
385.0, 12.0, 192.0, 493.0
388.0, 7.0, 191.0, 500.0
385.0, 8.0, 194.0, 497.0
383.0, 7.0, 197.0, 503.0
374.0, 2.0, 207.0, 506.0
345.0, 0.0, 207.0, 495.0
319.0, 0.0, 216.0, 497.0
353.0, 0.0, 233.0, 489.0
391.0, 0.0, 267.0, 495.0
269.0, 0.0, 290.0, 486.0
244.0, 1.0, 316.0, 500.0
232.0, 0.0, 311.0, 511.0
227.0, 3.0, 316.0, 512.0
237.0, 0.0, 318.0, 522.0
241.0, 5.0, 315.0, 513.0
232.0, 7.0, 304.0, 506.0
248.0, 8.0, 307.0, 507.0
241.0, 12.0, 311.0, 514.0
227.0, 0.0, 309.0, 516.0
240.0, 4.0, 303.0, 515.0
247.0, 6.0, 301.0, 512.0
247.0, 5.0, 318.0, 521.0
249.0, 4.0, 322.0, 515.0
281.0, 6.0, 317.0, 509.0
327.0, 1.0, 310.0, 487.0
351.0, 0.0, 305.0, 489.0
413.0, 0.0, 297.0, 496.0
433.0, 0.0, 283.0, 505.0
468.0, 0.0, 267.0, 501.0
508.0, 0.0, 275.0, 481.0
528.0, 0.0, 280.0, 475.0
549.0, 0.0, 285.0, 459.0
573.0, 0.0, 275.0, 435.0
594.0, 0.0, 265.0, 428.0
586.0, 0.0, 263.0, 446.0
584.0, 0.0, 258.0, 442.0
585.0, 0.0, 264.0, 443.0
563.0, 0.0, 254.0, 446.0
563.0, 0.0, 252.0, 452.0
552.0, 0.0, 247.0, 457.0
534.0, 0.0, 241.0, 458.0
528.0, 0.0, 247.0, 446.0
508.0, 0.0, 249.0, 460.0
514.0, 0.0, 263.0, 462.0
502.0, 0.0, 250.0, 471.0
494.0, 0.0, 248.0, 478.0
492.0, 0.0, 243.0, 469.0
490.0, 0.0, 238.0, 477.0
494.0, 0.0, 245.0, 476.0
494.0, 0.0, 244.0, 468.0
474.0, 2.0, 227.0, 475.0
468.0, 1.0, 250.0, 479.0
462.0, 0.0, 230.0, 461.0
455.0, 0.0, 239.0, 486.0
449.0, 0.0, 227.0, 479.0
440.0, 0.0, 224.0, 485.0
444.0, 0.0, 222.0, 469.0
444.0, 0.0, 220.0, 488.0
441.0, 0.0, 222.0, 495.0
444.0, 2.0, 223.0, 491.0
442.0, 2.0, 220.0, 484.0
445.0, 1.0, 220.0, 493.0
444.0, 1.0, 220.0, 489.0
443.0, 2.0, 229.0, 471.0
447.0, 7.0, 210.0, 489.0
453.0, 12.0, 200.0, 468.0
455.0, 13.0, 195.0, 483.0
453.0, 17.0, 192.0, 473.0
458.0, 15.0, 190.0, 471.0
458.0, 16.0, 192.0, 473.0
455.0, 18.0, 190.0, 476.0
456.0, 14.0, 191.0, 481.0
454.0, 13.0, 191.0, 473.0
456.0, 15.0, 189.0, 472.0
455.0, 22.0, 191.0, 457.0
450.0, 22.0, 186.0, 460.0
448.0, 23.0, 186.0, 456.0
443.0, 21.0, 187.0, 460.0
444.0, 21.0, 182.0, 461.0
439.0, 19.0, 184.0, 464.0
418.0, 20.0, 195.0, 470.0
415.0, 20.0, 191.0, 468.0
404.0, 23.0, 194.0, 467.0
404.0, 22.0, 194.0, 469.0
402.0, 22.0, 196.0, 473.0
395.0, 21.0, 198.0, 478.0
392.0, 22.0, 198.0, 472.0
391.0, 24.0, 199.0, 477.0
388.0, 25.0, 198.0, 472.0
382.0, 21.0, 198.0, 467.0
376.0, 19.0, 204.0, 478.0
367.0, 20.0, 209.0, 477.0
361.0, 15.0, 215.0, 481.0
353.0, 11.0, 222.0, 480.0
336.0, 11.0, 226.0, 472.0
319.0, 2.0, 252.0, 483.0
327.0, 2.0, 259.0, 483.0
234.0, 11.0, 255.0, 450.0
294.0, 15.0, 263.0, 473.0
223.0, 38.0, 279.0, 473.0
302.0, 0.0, 315.0, 529.0
255.0, 16.0, 347.0, 514.0
230.0, 2.0, 329.0, 522.0
204.0, 18.0, 350.0, 518.0
240.0, -7.0, 306.0, 529.0
191.0, 10.0, 329.0, 520.0
214.0, 14.0, 323.0, 525.0
206.0, 28.0, 335.0, 496.0
180.0, 38.0, 333.0, 480.0
198.0, 33.0, 331.0, 486.0
204.0, 13.0, 323.0, 503.0
209.0, 24.0, 326.0, 491.0
229.0, 16.0, 324.0, 500.0
257.0, 14.0, 337.0, 498.0
286.0, 11.0, 335.0, 498.0
325.0, 14.0, 323.0, 503.0
377.0, 7.0, 315.0, 502.0
430.0, 3.0, 326.0, 494.0
438.0, 6.0, 358.0, 509.0
453.0, 3.0, 375.0, 504.0
518.0, 8.0, 371.0, 490.0
574.0, 4.0, 355.0, 511.0
600.0, 2.0, 342.0, 518.0
626.0, 1.0, 315.0, 533.0
650.0, 0.0, 295.0, 522.0
664.0, 0.0, 277.0, 522.0
667.0, 0.0, 276.0, 501.0
646.0, 1.0, 295.0, 486.0
647.0, 0.0, 299.0, 462.0
607.0, 0.0, 322.0, 473.0
560.0, 1.0, 327.0, 480.0
512.0, 0.0, 322.0, 499.0
509.0, 0.0, 306.0, 491.0
491.0, 0.0, 315.0, 499.0
485.0, 0.0, 311.0, 491.0
474.0, 1.0, 287.0, 466.0
465.0, 2.0, 258.0, 467.0
471.0, 3.0, 240.0, 467.0
