215	696	134	186
213	692	134	191
213	693	135	191
213	692	133	193
213	692	134	192
212	691	133	193
213	691	135	193
214	690	135	193
215	690	134	192
216	691	134	191
216	691	134	192
215	692	135	191
215	693	136	192
215	692	134	192
217	693	133	191
218	692	133	192
219	693	132	191
219	693	133	191
220	693	131	190
221	694	131	189
222	692	130	190
223	693	131	189
225	693	129	188
225	693	128	189
225	692	126	190
223	693	127	189
223	693	128	188
226	693	126	188
226	694	126	188
225	693	127	189
227	694	125	188
223	694	129	187
225	693	127	188
225	691	128	191
226	691	127	192
225	693	129	189
226	698	128	185
222	690	132	193
220	690	132	193
219	697	132	186
220	693	131	189
218	690	133	193
218	689	132	194
220	695	130	187
220	696	130	187
221	698	130	184
220	698	130	185
219	699	131	184
221	708	128	176
222	710	130	173
223	705	129	179
221	702	130	182
220	702	130	181
220	701	130	182
219	699	130	183
219	701	127	181
219	701	128	182
218	704	130	178
218	700	129	182
217	699	127	183
216	699	128	183
216	701	130	181
215	700	130	182
213	700	130	182
213	703	130	178
212	700	131	181
211	701	134	182
208	698	133	184
206	698	132	184
205	697	132	183
204	699	132	181
202	699	132	181
198	695	135	184
196	691	139	189
195	686	140	192
195	680	145	196
187	680	153	196
187	676	145	200
183	686	140	190
180	692	141	184
175	690	139	183
171	689	140	182
169	688	138	182
166	681	145	182
163	680	137	180
160	677	143	181
157	678	136	179
153	673	140	178
150	669	135	177
147	666	141	176
145	667	130	173
143	659	133	172
141	660	127	168
140	656	132	167
139	661	130	157
135	652	130	158
133	642	128	164
129	642	128	160
125	640	130	157
114	632	123	159
110	630	122	156
102	627	122	155
97	625	122	155
91	622	123	152
92	622	122	149
92	620	122	153
282	618	118	151
285	611	110	153
288	622	111	140
292	626	107	137
294	630	106	135
297	621	110	145
301	625	107	143
304	630	105	141
305	629	106	143
308	632	105	140
311	629	109	145
314	629	107	145
315	628	108	147
317	625	108	151
320	627	109	147
323	634	108	141
326	633	107	140
328	628	108	147
330	622	108	151
327	623	113	151
334	627	109	144
336	625	109	148
337	626	108	149
321	620	113	157
245	614	89	165
338	632	112	141
290	618	108	161
342	628	109	147
341	635	109	138
306	618	83	162
341	629	111	147
165	622	107	154
345	627	110	148
168	624	106	152
346	626	108	152
168	623	106	153
341	617	114	162
333	623	119	155
323	626	124	153
170	624	111	153
348	636	114	144
171	630	108	150
351	626	107	154
171	627	108	154
171	624	112	159
347	638	114	144
206	630	118	155
347	632	111	151
182	630	105	154
352	643	114	144
176	638	108	147
356	632	108	152
175	636	109	152
351	635	113	154
172	641	108	148
349	643	111	147
171	645	109	147
348	645	111	146
173	644	119	151
347	648	110	142
348	649	108	142
349	651	108	140
351	648	108	142
351	646	108	142
352	645	108	144
356	645	108	143
357	641	108	146
358	642	107	143
359	644	107	142
354	638	110	150
358	644	107	142
359	643	106	143
358	643	106	144
359	642	106	145
358	644	107	143
359	644	106	143
360	642	106	144
360	640	107	146
360	640	105	144
360	639	107	146
359	638	107	147
360	637	108	147
360	639	109	144
361	638	107	143
362	638	108	145
362	639	107	144
361	638	109	146
360	637	109	146
361	638	110	147
360	639	110	144
359	640	111	144
360	639	109	144
359	638	110	145
362	639	109	145
362	636	111	146
364	635	108	146
365	635	108	148
367	634	107	145
368	634	109	145
369	634	109	145
368	634	109	144
370	634	103	141
372	633	102	139
372	633	103	141
375	635	97	140
194	623	115	157
195	625	115	153
198	626	112	149
200	630	112	145
202	634	113	141
201	631	113	143
204	599	111	175
205	615	111	158
203	617	115	157
204	613	117	161
206	618	116	156
206	620	115	153
210	619	113	152
211	619	113	152
212	618	112	152
214	618	112	153
215	619	112	152
215	619	113	152
216	618	113	153
216	618	112	153
217	618	113	153
217	617	114	154
218	617	114	154
217	617	114	155
215	617	115	154
217	619	114	154
216	618	114	154
216	619	115	153
219	620	114	153
222	620	114	152
225	622	113	150
227	621	113	152
232	620	112	153
234	621	110	149
236	621	110	150
239	623	110	149
241	628	110	145
241	626	109	146
242	626	110	147
242	627	109	146
242	631	108	144
242	631	108	145
241	634	109	144
240	634	109	144
243	633	106	147
243	633	107	148
244	633	107	148
244	634	105	148
242	630	109	152
246	634	104	148
244	631	108	153
247	633	105	150
247	635	105	149
245	634	108	150
246	635	106	150
245	633	107	151
247	632	106	153
246	632	108	153
247	634	107	151
248	631	105	153
248	631	105	154
246	626	105	159
248	629	104	155
246	624	106	158
249	630	104	153
249	629	105	154
251	630	103	150
249	629	105	152
251	631	103	150
250	628	104	152
251	629	104	149
249	630	104	150
248	625	105	153
250	629	101	150
247	625	104	152
