800	11	445	393
801	0	445	377
797	0	439	363
787	0	439	348
781	0	434	338
779	0	423	328
774	0	421	329
765	0	425	334
761	0	426	334
764	0	423	341
763	0	433	339
759	0	430	342
748	0	426	343
740	0	420	346
735	0	418	342
730	1	414	330
724	0	418	305
719	0	396	278
708	0	387	249
699	0	372	242
685	0	356	243
671	0	354	236
668	0	337	224
657	0	347	228
667	0	334	232
658	0	343	242
658	0	335	262
659	0	346	284
647	0	351	308
665	0	396	321
672	0	411	349
712	0	408	319
740	0	398	310
763	0	398	313
772	0	403	322
762	0	410	323
776	0	428	338
780	0	440	364
780	0	467	379
802	0	463	398
813	0	457	411
834	0	438	424
855	9	423	429
876	27	403	424
884	32	395	429
887	40	392	429
892	44	387	432
892	52	387	431
894	53	385	434
901	60	378	432
903	63	376	431
904	71	375	428
908	78	371	425
906	77	373	426
903	85	376	417
901	84	378	421
894	88	385	417
886	88	393	417
877	93	402	411
867	87	410	417
863	88	412	415
853	86	418	416
845	94	426	411
845	92	425	417
845	90	424	420
846	87	428	421
846	91	427	418
845	98	424	414
844	111	427	409
838	131	427	396
833	135	426	400
826	152	428	395
819	166	431	403
802	182	443	403
786	200	439	397
787	206	429	409
781	222	424	405
769	231	434	402
775	238	429	397
775	245	432	393
776	250	431	392
777	244	430	397
784	240	427	393
787	235	427	388
796	231	419	393
796	232	426	391
792	230	421	403
788	226	431	397
778	232	433	401
767	224	435	395
759	217	438	398
753	205	441	407
753	193	437	404
754	177	427	407
716	155	448	415
700	140	462	421
707	121	439	432
715	122	425	421
704	118	435	424
708	128	430	412
708	116	426	420
705	107	422	419
693	79	426	430
673	57	438	434
676	44	431	431
684	37	436	431
709	33	436	426
731	33	429	417
725	23	443	412
731	21	441	406
735	23	435	399
740	22	427	395
733	25	428	391
728	30	424	382
737	37	410	376
740	41	409	376
744	47	407	376
750	53	414	379
760	59	408	380
765	69	410	377
767	75	411	378
769	88	413	377
772	104	417	380
767	118	421	392
755	134	429	402
740	137	433	409
737	127	425	413
728	116	424	407
737	104	416	399
743	108	414	393
742	111	418	394
743	121	421	396
732	144	434	398
712	182	417	403
691	185	425	416
674	179	435	422
683	161	428	425
717	129	413	426
735	109	405	412
734	93	412	404
730	88	416	397
728	81	416	398
723	80	419	406
715	74	419	411
717	56	417	411
718	50	418	403
717	34	418	404
724	33	417	399
722	46	418	392
718	53	419	392
716	56	414	397
702	65	420	401
692	69	420	412
682	84	427	415
677	103	427	424
671	121	427	432
665	154	423	430
663	190	415	412
660	199	414	416
652	212	412	412
654	223	403	410
644	235	396	404
640	248	392	398
629	259	402	401
637	247	407	386
645	234	406	393
657	207	410	414
666	172	417	418
680	132	423	418
693	102	418	406
687	79	425	410
704	57	413	400
706	41	415	404
709	36	413	400
699	22	421	416
689	40	423	403
690	21	413	430
680	39	418	416
675	23	414	434
672	35	419	417
678	16	416	427
684	29	409	395
671	19	427	391
663	34	424	372
645	27	420	378
649	32	400	378
623	34	413	379
601	26	428	393
589	20	448	413
614	30	426	420
607	18	438	438
626	37	429	415
617	43	432	391
613	28	425	390
616	14	421	377
610	7	420	366
584	3	440	352
583	1	438	350
597	0	432	355
601	9	429	346
619	17	415	341
618	20	416	354
621	42	413	353
612	25	430	384
603	40	425	379
599	15	429	405
617	36	414	373
629	11	410	389
643	10	401	381
653	9	406	373
672	9	403	371
688	4	409	383
697	4	411	398
693	8	418	412
697	16	423	424
689	24	425	426
684	40	440	428
677	52	444	428
662	51	456	430
653	30	445	438
652	11	448	434
660	37	423	392
658	20	439	401
658	23	433	405
663	35	429	415
653	52	454	427
655	88	454	444
640	140	472	438
651	170	457	429
667	166	451	428
677	160	449	423
688	147	443	427
697	121	436	434
698	108	438	435
700	105	435	434
703	114	429	431
694	128	444	433
697	143	426	424
712	131	426	434
722	127	435	431
730	129	417	418
720	100	433	432
723	87	436	422
731	58	419	421
730	32	414	425
726	20	420	426
725	16	421	416
726	13	412	413
729	13	407	406
729	21	409	398
726	19	407	400
723	24	413	400
722	34	414	399
718	44	415	392
716	32	409	395
715	32	409	386
714	31	411	377
713	22	408	378
710	18	407	373
705	7	408	368
703	0	405	358
702	0	390	333
698	0	386	315
691	0	386	310
689	0	386	306
680	0	394	312
692	0	383	314
677	2	408	316
707	3	390	320
701	7	397	312
694	5	408	313
708	16	403	302
697	20	404	296
686	13	404	314
671	14	402	324
668	21	394	327
686	26	381	339
683	10	390	367
678	5	400	379
689	5	408	385
697	5	410	392
707	10	414	391
717	9	412	395
730	22	393	386
731	28	389	376
735	10	385	389
726	24	392	371
720	7	391	377
712	3	399	373
715	9	388	359
718	8	391	366
717	9	396	370
717	4	389	373
717	5	399	370
709	3	395	366
710	8	390	352
711	3	391	345
706	3	393	334
696	0	407	336
694	2	411	331
698	9	401	324
708	8	397	329
707	4	405	337
712	6	395	346
716	14	393	352
723	11	390	363
733	13	383	371
737	33	382	355
737	5	388	386
746	17	376	373
739	44	386	345
742	6	392	380
743	13	386	377
743	24	382	371
746	8	382	393
747	20	384	381
748	34	381	364
751	7	382	384
749	19	386	362
742	51	390	324
742	12	396	362
742	29	393	343
745	41	395	343
749	10	390	388
751	27	392	393
751	50	394	384
758	71	388	391
