290	149	133	190
287	143	129	197
288	140	129	199
291	141	128	199
293	141	126	198
294	142	124	197
296	142	125	195
298	146	126	193
299	148	124	191
300	150	122	191
300	151	122	191
300	152	122	193
300	152	121	193
298	152	121	194
296	152	121	194
295	153	121	194
294	152	123	193
293	152	125	191
293	153	126	189
295	154	124	187
296	155	125	186
297	156	126	182
300	158	125	174
304	163	125	162
306	163	123	157
307	161	124	154
311	163	123	149
313	164	126	146
314	159	126	148
310	159	125	149
313	161	123	146
314	169	126	134
310	191	129	108
394	80	186	184
541	0	194	160
566	0	149	174
557	0	169	205
301	105	107	103
309	107	108	192
321	118	111	204
334	105	121	213
336	102	124	214
329	101	126	216
313	96	128	226
296	109	125	218
287	114	122	212
288	120	120	211
301	110	121	217
306	103	122	223
303	109	123	220
294	113	126	219
288	118	124	225
289	126	124	218
301	128	125	217
306	125	128	222
300	131	122	221
297	146	117	212
294	146	129	216
313	140	124	218
311	144	132	219
308	145	126	224
301	152	124	225
293	161	127	220
293	160	128	223
305	157	129	224
309	161	132	224
301	161	130	232
293	167	120	227
288	177	124	212
302	159	123	220
303	153	130	222
298	159	127	218
293	161	123	217
295	161	122	206
303	143	122	213
307	134	128	220
310	126	131	225
320	125	129	216
320	118	136	219
317	120	139	219
315	122	132	221
312	122	136	221
306	124	147	217
302	123	147	217
300	124	151	215
300	124	154	212
305	133	148	203
302	127	152	209
304	122	157	209
322	142	148	186
315	134	157	192
323	122	154	202
340	143	140	181
329	121	150	197
348	141	138	174
335	114	157	202
357	131	137	185
321	127	177	192
320	122	187	202
324	130	179	198
310	140	195	191
313	189	188	137
314	150	196	177
318	152	200	164
314	170	203	146
313	157	196	152
318	152	187	156
321	141	183	163
318	130	182	169
321	121	181	171
315	118	191	172
315	138	193	154
323	125	181	167
323	148	183	147
319	129	184	165
325	127	182	161
327	123	183	168
332	124	183	167
331	105	181	183
347	111	163	168
355	100	151	174
357	115	140	152
358	106	143	162
369	117	128	150
376	110	118	161
376	108	115	163
382	95	115	187
389	169	118	120
393	104	120	182
407	98	117	195
406	127	127	183
395	134	138	197
379	166	129	178
361	160	119	195
354	161	117	197
356	160	119	196
367	153	124	197
382	167	123	192
373	205	128	177
363	201	119	196
353	204	125	195
359	203	134	187
370	196	125	186
396	188	116	195
400	181	116	197
405	178	136	195
413	191	122	177
422	165	125	201
442	158	108	204
435	154	114	204
433	145	136	203
429	145	137	204
435	147	143	187
439	149	148	182
440	143	157	177
444	149	156	173
436	147	166	166
420	153	181	171
414	158	186	179
414	168	183	171
408	161	198	176
408	154	200	186
409	153	199	194
417	160	195	193
402	166	204	182
402	160	204	192
392	171	201	192
385	201	155	181
378	218	209	177
376	218	211	179
371	206	205	185
364	204	207	184
361	206	205	182
351	202	208	186
348	201	201	183
341	192	203	189
341	195	197	183
331	191	200	184
330	189	195	184
317	190	201	179
316	189	196	182
313	187	194	184
311	184	196	184
307	208	200	153
302	202	195	144
300	201	199	137
299	207	203	132
296	201	205	148
293	191	208	163
293	184	204	170
294	186	198	166
292	186	197	162
293	186	198	160
291	185	201	157
292	181	201	155
293	179	193	142
292	175	188	139
289	169	188	137
286	169	192	135
293	167	182	138
305	160	179	162
319	144	153	184
339	139	141	189
341	116	142	177
340	115	153	208
343	95	176	208
340	90	151	211
344	87	178	212
345	79	159	219
345	82	182	224
347	87	199	221
352	121	200	190
360	118	191	184
385	161	168	145
383	145	173	172
390	164	158	151
398	182	150	122
388	176	154	118
410	183	129	126
426	183	100	122
418	188	90	113
377	181	133	113
373	173	119	124
374	186	107	107
396	174	86	105
402	181	67	68
396	184	66	94
382	176	70	87
375	184	86	96
375	167	152	122
377	181	150	111
370	181	130	118
373	180	110	114
375	180	113	120
379	179	115	119
385	177	117	122
388	174	112	120
392	163	113	117
