280	251	34	31
280	250	31	33
281	249	28	33
282	250	28	28
281	250	26	25
282	249	27	23
283	247	26	24
285	244	26	25
284	245	29	23
282	245	32	23
282	247	33	22
284	248	30	20
281	244	29	23
282	247	27	23
282	250	27	23
276	251	34	24
276	250	33	25
272	250	35	27
272	248	37	28
272	250	36	28
272	250	37	28
273	250	37	28
273	250	37	29
275	248	36	30
277	246	31	30
278	246	30	32
279	246	31	37
278	246	32	33
278	247	30	33
280	248	29	33
278	251	31	30
277	252	33	29
278	253	30	27
280	253	29	28
280	254	28	26
279	253	29	22
281	252	26	19
283	251	28	24
282	249	29	24
283	248	26	21
283	248	25	19
283	247	24	21
285	245	25	29
282	245	23	30
284	242	23	29
280	245	25	28
280	245	27	31
279	245	27	34
277	244	26	31
275	242	25	24
269	237	31	27
267	237	32	26
269	238	31	26
269	242	31	24
270	245	31	22
271	244	29	22
272	246	28	21
271	246	26	19
273	246	33	20
274	247	46	24
273	248	45	26
275	246	46	27
276	246	39	24
278	245	40	22
277	245	38	23
278	244	36	24
278	239	39	26
273	237	34	24
279	240	44	43
276	198	50	75
269	185	40	77
271	181	28	39
274	183	23	41
274	189	25	52
273	236	28	36
258	219	32	33
270	230	26	38
273	234	26	34
263	200	35	65
255	213	47	54
251	203	52	65
261	235	37	35
271	232	28	38
250	189	38	56
248	192	42	58
245	189	33	40
248	183	33	40
250	183	40	51
262	222	36	39
264	215	33	32
256	225	37	37
246	245	33	36
243	259	34	34
241	266	34	33
254	249	23	54
248	275	30	35
260	270	24	52
267	233	21	71
268	231	23	84
267	233	43	95
322	258	46	56
295	257	74	61
322	255	47	62
318	256	51	62
268	232	102	87
233	279	79	93
237	278	64	81
246	273	116	75
304	257	77	81
295	253	71	67
312	246	51	71
276	244	82	76
306	259	103	66
301	255	64	63
303	265	48	53
271	239	77	81
304	261	49	59
298	257	47	64
299	259	43	60
295	257	48	65
295	257	46	70
292	263	47	75
269	233	74	113
222	279	76	89
222	269	98	91
237	241	100	125
250	242	78	95
274	258	59	103
271	261	60	100
268	260	60	103
268	257	61	107
264	258	63	109
264	257	62	91
260	257	67	91
264	251	65	89
264	232	61	108
258	247	61	89
260	242	53	94
263	236	47	101
262	237	47	98
263	234	48	99
263	236	51	95
265	238	50	92
267	239	47	84
270	236	45	84
271	235	44	81
269	233	47	83
270	233	47	82
268	234	48	81
270	232	49	85
271	232	48	86
270	230	49	87
271	226	48	90
271	228	48	89
271	229	43	83
271	233	45	78
271	231	46	80
270	227	46	81
266	225	52	82
263	222	52	86
260	220	57	83
251	220	55	94
250	207	61	84
235	201	75	81
245	188	71	96
252	184	66	95
258	187	57	90
255	182	60	91
259	184	56	88
258	178	60	93
263	189	55	82
261	178	58	91
263	181	59	88
260	174	61	96
267	180	56	90
263	178	59	93
271	214	52	58
270	217	53	56
274	224	50	51
275	225	49	54
269	200	55	75
272	186	56	91
269	186	57	92
270	186	57	90
269	186	59	92
271	186	58	92
271	186	57	93
271	186	55	92
273	187	56	91
272	186	56	91
273	185	54	92
273	187	54	91
270	188	54	89
270	189	53	90
270	188	53	92
270	191	54	95
270	190	52	97
272	200	49	87
268	197	54	84
265	195	54	82
267	200	56	92
262	196	59	85
267	200	54	81
263	195	61	96
260	194	66	96
260	196	68	98
260	192	50	60
260	201	59	88
259	196	56	73
258	197	57	75
259	199	59	89
260	198	60	89
262	200	63	91
261	201	57	89
262	200	59	88
262	200	57	88
262	201	60	88
262	200	57	88
263	199	59	88
262	198	58	88
261	198	59	89
262	198	60	89
262	195	60	91
262	192	59	91
262	199	61	88
261	196	61	91
262	195	61	94
263	195	58	95
262	194	61	96
263	199	58	91
260	199	59	90
264	200	58	89
262	201	56	87
264	201	56	86
265	201	59	88
263	201	56	84
265	201	55	81
264	201	56	82
263	200	57	89
263	200	55	87
263	200	52	89
262	201	55	79
262	202	49	64
260	201	52	57
260	200	51	53
259	201	52	55
260	200	55	65
261	203	52	60
262	202	54	76
262	202	56	84
263	199	55	87
266	197	53	90
266	197	56	84
266	198	57	87
267	199	59	90
269	199	58	88
271	197	57	88
271	197	58	87
272	197	53	84
276	195	45	50
274	193	49	75
276	193	52	79
277	193	49	72
278	192	50	86
279	193	47	82
281	191	47	88
279	188	47	83
276	183	44	61
274	178	41	56
269	172	43	80
262	170	46	83
259	171	46	80
255	171	45	50
