248	39	231	257
235	47	229	256
215	61	243	249
206	67	244	258
202	81	241	260
192	88	248	261
187	106	258	254
179	123	266	248
174	128	264	254
176	135	261	258
169	145	269	254
164	153	273	244
165	147	270	260
165	141	265	265
163	138	267	270
157	140	273	273
152	141	270	270
148	144	269	269
142	154	272	278
144	170	272	276
145	184	278	276
152	202	276	272
153	211	277	267
158	230	275	247
177	243	263	234
199	253	252	224
206	263	259	213
217	279	261	198
225	305	275	169
255	317	265	158
274	332	261	145
292	344	252	134
294	354	262	125
290	361	282	118
296	343	275	134
306	302	255	177
314	263	245	214
310	232	245	241
313	203	246	228
306	175	257	231
305	154	252	232
309	125	237	243
310	106	233	240
298	95	245	234
293	84	252	238
284	80	248	240
277	74	234	248
279	74	242	245
278	67	252	228
284	58	248	220
291	40	241	231
295	23	237	232
294	20	246	226
293	11	254	228
295	3	253	231
305	0	230	226
304	0	247	219
303	0	248	213
304	0	250	211
308	0	239	203
310	0	238	200
310	0	238	195
313	0	239	193
317	0	237	188
326	0	226	184
327	0	227	179
325	0	235	175
328	0	238	174
337	0	229	175
344	0	222	179
344	0	232	174
346	0	235	175
352	1	232	176
365	1	221	180
364	0	224	185
360	0	233	184
368	0	231	186
372	0	228	190
379	0	217	194
375	0	226	197
374	0	229	197
378	0	227	200
380	0	219	205
383	0	217	213
376	0	232	215
371	2	236	220
374	14	229	216
378	20	218	223
372	31	223	215
373	45	220	208
373	55	216	227
379	65	209	219
382	76	205	225
373	92	219	209
380	105	218	199
384	116	207	206
389	126	206	214
387	140	217	210
385	157	217	203
394	171	210	203
400	187	203	210
398	201	208	219
397	220	215	206
397	240	215	202
404	251	209	211
407	275	207	202
401	292	224	185
400	317	225	160
398	335	225	143
402	331	221	146
408	310	221	169
404	291	219	188
406	276	216	198
412	262	207	194
412	250	204	192
412	232	203	198
414	217	213	206
411	205	213	193
414	192	207	187
414	177	205	193
413	167	209	196
413	151	215	198
416	145	206	189
420	136	206	190
423	122	205	201
420	113	207	202
424	101	207	200
430	97	200	192
430	91	201	192
433	83	205	198
435	78	208	224
438	73	207	223
445	73	200	208
446	71	195	204
448	69	203	204
452	73	197	200
457	80	195	194
466	88	192	196
460	94	198	200
465	99	200	193
469	104	197	192
471	105	192	198
473	109	194	202
470	111	199	207
473	119	198	203
475	126	193	203
476	130	192	204
475	135	192	200
471	142	194	201
472	145	186	200
465	147	188	200
456	148	191	200
451	148	188	196
443	144	182	195
430	143	186	189
414	134	188	185
396	122	189	188
377	110	183	187
348	98	186	182
321	88	201	184
302	76	197	185
288	61	185	191
279	52	185	193
258	46	201	188
243	41	202	189
233	37	199	191
231	34	189	195
221	38	194	190
204	40	205	186
200	40	202	194
196	39	191	203
203	46	183	199
198	57	191	191
187	60	199	192
189	60	190	196
193	66	176	196
193	77	180	191
182	86	190	188
183	88	186	194
190	93	174	197
186	104	171	188
184	114	183	183
181	118	181	185
183	119	173	190
181	131	171	184
175	142	178	179
171	150	180	184
166	153	181	190
166	159	180	183
161	168	175	176
161	181	170	165
159	189	173	172
160	194	168	170
152	203	182	154
157	204	183	158
170	200	171	170
185	196	153	176
190	198	153	166
199	210	158	152
204	208	160	151
210	202	162	154
218	202	151	152
217	199	150	149
227	197	143	148
224	194	148	148
227	194	145	146
232	196	137	139
227	198	133	133
234	197	128	139
225	197	140	143
230	198	133	138
233	203	128	134
229	204	130	133
228	201	133	142
220	208	136	137
228	212	128	131
225	216	124	133
222	218	127	131
