405	34	172	172
404	32	172	173
402	33	172	173
402	34	169	173
401	34	170	174
400	34	168	172
399	35	167	173
398	35	165	173
397	35	165	174
395	37	164	174
393	37	164	174
391	38	162	174
390	38	161	174
389	39	161	172
389	39	159	175
386	40	157	174
385	41	156	173
386	41	153	173
384	41	153	174
382	41	150	174
382	43	148	173
381	43	145	175
380	44	144	174
380	45	139	174
379	46	136	172
377	45	136	173
377	46	133	173
374	46	132	173
372	47	131	173
372	47	126	173
371	46	122	173
368	47	119	172
368	47	116	172
367	48	115	171
366	48	114	172
364	50	111	170
364	50	105	170
363	51	100	168
362	51	102	169
360	51	94	170
360	52	84	169
360	51	77	171
360	52	72	170
358	52	67	169
359	50	62	169
358	51	60	168
356	51	61	167
347	50	68	174
347	51	65	171
343	51	68	172
342	51	72	174
317	51	93	172
320	54	85	167
322	51	82	170
323	52	78	171
329	51	68	171
330	51	66	173
332	51	61	172
335	51	54	169
335	53	45	166
334	53	44	170
332	53	49	169
333	51	52	170
327	50	62	161
322	51	68	165
319	51	73	168
316	51	78	169
310	50	88	172
310	48	92	170
307	48	100	170
304	48	102	170
300	48	91	170
298	47	86	174
295	47	74	173
292	48	75	172
288	47	78	172
285	47	81	170
279	47	85	172
277	47	89	171
271	45	93	172
268	45	95	171
265	45	97	170
263	44	97	170
258	43	102	172
256	43	103	170
252	42	106	171
249	41	108	170
243	41	116	171
240	41	116	171
236	41	119	169
233	41	122	168
229	38	125	170
227	37	126	172
225	37	128	171
223	38	130	172
219	35	133	173
217	34	135	173
215	35	137	173
213	34	137	172
208	34	141	171
207	33	143	172
205	32	143	172
203	33	147	171
199	32	147	170
199	33	149	169
196	32	150	169
195	31	151	170
192	30	153	169
190	30	154	169
190	29	154	169
187	28	156	169
184	27	158	170
183	26	160	170
182	24	160	171
181	25	161	170
179	22	163	172
177	24	163	170
176	23	165	171
176	22	164	171
174	21	166	171
173	21	166	170
171	22	167	169
170	19	170	171
170	18	169	169
169	17	169	171
168	17	170	171
168	16	171	170
167	16	171	168
167	15	171	168
167	15	170	170
166	13	171	168
166	13	171	168
166	12	171	167
166	12	171	168
166	11	171	167
165	11	171	166
166	9	170	167
165	10	172	166
165	9	171	166
165	8	171	167
165	9	171	164
165	7	171	166
165	9	171	163
165	6	171	164
165	7	171	164
166	6	169	163
166	6	170	164
166	5	169	162
166	4	168	161
167	4	168	164
166	4	168	162
167	3	169	163
167	3	169	162
167	1	169	162
